DEPARTAMENTO,ÁREA,SEXO,Total personas de 5 y más años,,,,Uso de computador por tipo de dispositivo,,,,,,,,,,,,,,,Usó computador** en cualquier lugar,,,,,Usó Internet en cualquier lugar y desde cualquier dispositivo,,,,,Usó teléfono celular en cualquier lugar,,,,,Escuchó la señal de radio dentro del hogar,,,,,Usó telefono celular y no tiene celular,,,,,Tiene teléfono celular,,,,,Tenencia de teléfono celular por tipo de dispositivo,,,,,,,,,,,,,
,,,,,,,Usó computador de escritorio en cualquier lugar,,,,,Usó computador portátil en cualquier lugar,,,,,Usó tableta en cualquier lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiene teléfono celular convencional,,,,,Tiene teléfono celular inteligente (smartphone),,,,,Tiene teléfono celular convencional e inteligente (smartphone),,,
,,,TOTAL,IC+- b/,Cve c/,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción,,TOTAL,IC+-,Cve,Proporción
",CABECERA,TOTAL,299 ,2,""0,4%"",,70,7,""5,1%"",""23,3"",,56,8,""7,2%"",""18,8"",,6,2,""19,1%"",""2,0"",,105,10,""4,7%"",""35,1"",,248,7,""1,4%"",""83,0"",,280,3,""0,6%"",""93,6"",,72,7,""5,1%"",""24,2"",,46 ,""4,1"",""4,6%"",""15,3"",,234,3,""0,8%"",""78,4"",,25,5,""9,3%"",""8,4"",,209,6,""1,4%"",""69,9"",,0,0,.,-"
",,HOMBRE,145 ,2,""0,7%"",,33,4,""6,0%"",""22,9"",,28,4,""8,1%"",""19,2"",,2,1,""23,9%"",""1,5"",,51,5,""5,1%"",""35,1"",,120,4,""1,7%"",""82,9"",,136,3,""1,0%"",""93,3"",,35,4,""5,5%"",""23,9"",,23 ,""3,1"",""6,7%"",""16,1"",,112,2,""1,0%"",""77,2"",,12,2,""10,2%"",""8,6"",,100,3,""1,6%"",""68,6"",,0,0,.,-"
",,MUJER,153 ,2,""0,6%"",,36,4,""5,9%"",""23,7"",,28,4,""8,1%"",""18,4"",,4,2,""21,5%"",""2,5"",,54,6,""5,3%"",""35,1"",,127,4,""1,6%"",""83,052"",,144,2,""0,7%"",""94,0"",,37,4,""6,1%"",""24,5"",,22 ,""2,4"",""5,5%"",""14,5"",,122,2,""0,9%"",""79,4"",,13,3,""11,2%"",""8,3"",,109,3,""1,6%"",""71,1"",,0,0,.,-"
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,111 ,1,""0,6%"",,12,2,""8,5%"",""11,1"",,10,2,""9,2%"",""8,6"",,2,1,""23,0%"",""1,6"",,20,2,""5,9%"",""17,9"",,63,4,""3,5%"",""56,4"",,97,2,""1,1%"",""87,2"",,46,4,""4,6%"",""41,7"",,17 ,""1,8"",""5,4%"",""15,1"",,80,2,""1,2%"",""72,1"",,16,2,""6,7%"",""14,1"",,65,3,""2,3%"",""58,1"",,0,0,""69,4%"",""0,1"""
",,HOMBRE,61 ,1,""0,8%"",,6,1,""9,4%"",""10,1"",,5,1,""11,9%"",""8,1"",,1,1,""27,4%"",""1,7"",,10,1,""7,3%"",""16,8"",,33,3,""4,2%"",""54,4"",,52,1,""1,3%"",""86,0"",,26,2,""4,7%"",""42,9"",,9 ,""1,1"",""6,6%"",""14,5"",,43,1,""1,5%"",""71,5"",,9,1,""6,9%"",""15,5"",,34,2,""2,8%"",""56,1"",,0,0,""98,7%"",""0,1"""
",,MUJER,51 ,1,""0,9%"",,6,1,""10,5%"",""12,3"",,5,1,""10,6%"",""9,3"",,1,0,""30,4%"",""1,5"",,10,1,""6,8%"",""19,4"",,30,2,""3,5%"",""58,8"",,45,1,""1,4%"",""88,6"",,20,2,""5,3%"",""40,3"",,8 ,""1,0"",""6,6%"",""15,8"",,37,1,""1,5%"",""72,9"",,6,1,""8,4%"",""12,5"",,31,1,""2,4%"",""60,6"",,0,0,""95,0%"",""0,2"""
"CAUCA,TOTAL,TOTAL,1.427 ,7,""0,3%"",,194,18,""4,7%"",""13,6"",,220,21,""5,0%"",""15,4"",,37,8,""11,4%"",""2,6"",,360,25,""3,5%"",""25,2"",,941,27,""1,5%"",""65,9"",,1.194,18,""0,8%"",""83,7"",,788,29,""1,9%"",""55,2"",,212 ,""12,6"",""3,0%"",""14,9"",,982,20,""1,0%"",""68,8"",,133,11,""4,3%"",""9,3"",,850,23,""1,4%"",""59,6"",,1,1,""38,1%"",""0,1"""
",,HOMBRE,705 ,5,""0,4%"",,98,11,""5,6%"",""13,9"",,110,12,""5,6%"",""15,6"",,20,6,""14,7%"",""2,8"",,180,14,""4,0%"",""25,6"",,458,15,""1,7%"",""64,9"",,580,12,""1,0%"",""82,2"",,387,16,""2,2%"",""54,9"",,101 ,""8,3"",""4,2%"",""14,3"",,479,12,""1,3%"",""67,9"",,69,7,""5,2%"",""9,7"",,411,13,""1,6%"",""58,3"",,1,1,""45,7%"",""0,1"""
",,MUJER,722 ,6,""0,4%"",,96,11,""5,7%"",""13,2"",,110,12,""5,6%"",""15,2"",,17,4,""12,7%"",""2,3"",,180,14,""4,1%"",""24,9"",,483,16,""1,7%"",""66,9"",,615,11,""0,9%"",""85,1"",,401,16,""2,0%"",""55,5"",,111 ,""8,5"",""3,9%"",""15,4"",,503,12,""1,2%"",""69,7"",,64,7,""5,8%"",""8,9"",,439,13,""1,6%"",""60,8"",,0,0,""71,5%"",""0,0"""
",CABECERA,TOTAL,518 ,3,""0,3%"",,99,13,""6,8%"",""19,2"",,131,18,""7,1%"",""25,2"",,19,7,""17,9%"",""3,6"",,196,20,""5,2%"",""37,9"",,412,12,""1,5%"",""79,5"",,471,7,""0,7%"",""91,0"",,239,17,""3,6%"",""46,1"",,63 ,""6,6"",""5,3%"",""12,2"",,408,8,""1,0%"",""78,8"",,31,6,""9,2%"",""6,1"",,377,10,""1,4%"",""72,9"",,0,1,""61,3%"",""0,1"""
",,HOMBRE,246 ,2,""0,5%"",,49,7,""7,1%"",""19,8"",,66,10,""7,4%"",""26,8"",,10,4,""22,4%"",""4,1"",,98,10,""5,3%"",""39,7"",,193,7,""1,8%"",""78,7"",,221,4,""0,9%"",""90,0"",,111,9,""4,1%"",""45,0"",,32 ,""4,0"",""6,5%"",""12,9"",,189,5,""1,3%"",""77,1"",,14,3,""12,6%"",""5,6"",,176,6,""1,8%"",""71,6"",,0,0,""76,9%"",""0,1"""
",,MUJER,272 ,2,""0,4%"",,51,8,""8,1%"",""18,7"",,65,10,""7,9%"",""23,8"",,9,3,""19,5%"",""3,2"",,99,11,""5,9%"",""36,3"",,218,7,""1,7%"",""80,263"",,250,5,""1,0%"",""92,0"",,128,10,""3,9%"",""47,0"",,32 ,""4,4"",""7,1%"",""11,6"",,219,5,""1,1%"",""80,4"",,18,4,""10,3%"",""6,4"",,201,6,""1,5%"",""74,0"",,0,0,""100,0%"",""0,1"""
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,909 ,6,""0,4%"",,94,12,""6,7%"",""10,4"",,89,13,""7,3%"",""9,8"",,18,5,""14,4%"",""2,0"",,164,15,""4,8%"",""18,0"",,529,26,""2,5%"",""58,2"",,723,18,""1,2%"",""79,5"",,550,27,""2,5%"",""60,4"",,149 ,""11,1"",""3,8%"",""16,4"",,574,19,""1,7%"",""63,1"",,101,10,""5,0%"",""11,1"",,473,21,""2,3%"",""52,0"",,1,1,""48,9%"",""0,1"""
",,HOMBRE,459 ,4,""0,5%"",,50,8,""8,7%"",""10,8"",,44,8,""9,4%"",""9,6"",,10,4,""19,1%"",""2,1"",,83,10,""6,3%"",""18,0"",,264,14,""2,7%"",""57,5"",,359,11,""1,6%"",""78,1"",,276,15,""2,8%"",""60,2"",,69 ,""7,2"",""5,3%"",""15,1"",,289,11,""1,9%"",""63,0"",,55,6,""5,8%"",""11,9"",,235,12,""2,6%"",""51,2"",,1,1,""56,1%"",""0,1"""
",,MUJER,450 ,5,""0,6%"",,45,7,""8,2%"",""9,9"",,45,7,""7,9%"",""10,0"",,8,3,""16,7%"",""1,8"",,81,9,""5,6%"",""18,0"",,265,15,""2,9%"",""58,8"",,364,10,""1,4%"",""80,9"",,273,15,""2,7%"",""60,7"",,80 ,""7,5"",""4,8%"",""17,7"",,284,11,""2,0%"",""63,2"",,47,6,""7,1%"",""10,3"",,238,12,""2,7%"",""52,9"",,0,0,""99,9%"",""0,0"""
"CESAR,TOTAL,TOTAL,1.236 ,8,""0,3%"",,176,18,""5,1%"",""14,2"",,204,30,""7,6%"",""16,5"",,28,8,""14,5%"",""2,2"",,338,34,""5,2%"",""27,4"",,927,23,""1,3%"",""75,0"",,1.107,15,""0,7%"",""89,6"",,388,35,""4,6%"",""31,4"",,260 ,""15,2"",""3,0%"",""21,0"",,847,14,""0,8%"",""68,5"",,85,10,""5,8%"",""6,8"",,763,18,""1,2%"",""61,7"",,1,1,""56,7%"",""0,0"""
",,HOMBRE,609 ,6,""0,5%"",,86,11,""6,8%"",""14,1"",,99,16,""8,1%"",""16,2"",,15,6,""19,6%"",""2,4"",,165,19,""5,9%"",""27,0"",,442,14,""1,6%"",""72,6"",,542,9,""0,9%"",""89,0"",,204,19,""4,9%"",""33,5"",,139 ,""10,4"",""3,8%"",""22,9"",,403,9,""1,1%"",""66,2"",,51,7,""7,1%"",""8,3"",,353,11,""1,6%"",""57,9"",,0,1,""68,5%"",""0,1"""
",,MUJER,627 ,7,""0,6%"",,90,10,""5,7%"",""14,4"",,105,16,""7,9%"",""16,7"",,13,4,""17,4%"",""2,1"",,174,19,""5,5%"",""27,7"",,484,14,""1,4%"",""77,3"",,565,10,""0,9%"",""90,1"",,184,19,""5,2%"",""29,3"",,121 ,""8,8"",""3,7%"",""19,3"",,444,8,""1,0%"",""70,8"",,34,5,""7,3%"",""5,4"",,410,10,""1,3%"",""65,4"",,0,0,""99,6%"",""0,0"""
",CABECERA,TOTAL,933 ,8,""0,4%"",,150,17,""5,8%"",""16,1"",,174,30,""8,8%"",""18,6"",,23,8,""16,6%"",""2,5"",,286,34,""6,1%"",""30,6"",,743,22,""1,5%"",""79,6"",,849,13,""0,8%"",""90,9"",,264,33,""6,4%"",""28,3"",,177 ,""13,9"",""4,0%"",""19,0"",,672,13,""1,0%"",""72,0"",,54,9,""8,5%"",""5,8"",,618,17,""1,4%"",""66,2"",,0,1,""70,3%"",""0,0"""
",,HOMBRE,450 ,5,""0,6%"",,72,11,""7,8%"",""16,0"",,84,16,""9,4%"",""18,7"",,12,6,""22,6%"",""2,8"",,137,19,""6,9%"",""30,4"",,349,13,""1,9%"",""77,6"",,408,8,""1,0%"",""90,6"",,136,18,""6,9%"",""30,3"",,96 ,""9,6"",""5,1%"",""21,3"",,312,8,""1,3%"",""69,3"",,31,7,""10,9%"",""7,0"",,281,10,""1,8%"",""62,4"",,0,0,""98,4%"",""0,0"""
",,MUJER,483 ,6,""0,7%"",,78,10,""6,4%"",""16,2"",,90,16,""9,0%"",""18,6"",,11,4,""20,0%"",""2,3"",,149,18,""6,3%"",""30,7"",,394,13,""1,7%"",""81,519"",,441,9,""1,1%"",""91,2"",,128,18,""7,0%"",""26,5"",,81 ,""7,9"",""5,0%"",""16,7"",,360,8,""1,1%"",""74,5"",,23,5,""10,0%"",""4,8"",,337,10,""1,5%"",""69,7"",,0,0,""99,6%"",""0,0"""
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,302 ,4,""0,6%"",,26,5,""9,9%"",""8,6"",,30,5,""8,2%"",""9,9"",,4,2,""22,2%"",""1,4"",,53,6,""5,9%"",""17,5"",,183,10,""2,7%"",""60,6"",,258,8,""1,5%"",""85,3"",,123,11,""4,7%"",""40,7"",,83 ,""6,7"",""4,1%"",""27,5"",,175,5,""1,6%"",""57,8"",,30,3,""5,7%"",""10,0"",,145,6,""2,2%"",""48,0"",,0,0,""94,5%"",""0,1"""
",,HOMBRE,159 ,3,""0,8%"",,14,4,""13,6%"",""8,7"",,15,3,""10,0%"",""9,3"",,2,1,""28,3%"",""1,4"",,28,4,""7,9%"",""17,4"",,93,6,""3,4%"",""58,5"",,134,5,""1,8%"",""84,5"",,68,7,""5,0%"",""42,6"",,43 ,""4,5"",""5,3%"",""27,2"",,91,4,""2,2%"",""57,3"",,19,2,""6,4%"",""12,1"",,72,5,""3,3%"",""45,3"",,0,0,""94,5%"",""0,1"""
",,MUJER,144 ,2,""0,9%"",,12,2,""10,2%"",""8,4"",,15,3,""9,6%"",""10,5"",,2,1,""25,2%"",""1,3"",,25,3,""6,4%"",""17,5"",,90,5,""2,7%"",""63,0"",,124,4,""1,6%"",""86,2"",,55,6,""5,2%"",""38,6"",,40 ,""3,9"",""5,0%"",""27,7"",,84,3,""1,9%"",""58,5"",,11,2,""8,3%"",""7,6"",,73,3,""2,4%"",""50,9"",,0,0,.,-"
"CHOCÓ,TOTAL,TOTAL,501 ,4,""0,4%"",,47,6,""6,8%"",""9,3"",,45,6,""6,8%"",""9,0"",,6,3,""23,2%"",""1,2"",,71,7,""5,4%"",""14,1"",,218,14,""3,3%"",""43,4"",,315,14,""2,2%"",""62,9"",,143,13,""4,7%"",""28,5"",,60 ,""6,0"",""5,1%"",""11,9"",,256,11,""2,2%"",""51,0"",,30,4,""6,9%"",""5,9"",,227,11,""2,5%"",""45,4"",,1,1,""52,9%"",""0,2"""
",,HOMBRE,247 ,3,""0,6%"",,21,3,""8,1%"",""8,6"",,20,3,""7,8%"",""8,3"",,3,2,""28,0%"",""1,1"",,32,4,""6,2%"",""13,0"",,102,7,""3,5%"",""41,5"",,148,7,""2,4%"",""60,2"",,74,7,""5,0%"",""30,2"",,28 ,""3,6"",""6,6%"",""11,5"",,120,6,""2,5%"",""48,7"",,14,2,""9,2%"",""5,6"",,107,6,""2,8%"",""43,3"",,1,0,""49,4%"",""0,2"""
",,MUJER,254 ,3,""0,6%"",,25,4,""8,1%"",""10,0"",,25,4,""7,3%"",""9,7"",,3,1,""23,4%"",""1,2"",,39,5,""6,0%"",""15,3"",,115,8,""3,7%"",""45,2"",,167,8,""2,3%"",""65,6"",,68,7,""5,1%"",""26,9"",,31 ,""3,7"",""5,9%"",""12,3"",,136,6,""2,3%"",""53,3"",,16,2,""7,5%"",""6,2"",,120,6,""2,6%"",""47,3"",,1,1,""58,5%"",""0,2"""
",CABECERA,TOTAL,219 ,2,""0,6%"",,41,6,""7,3%"",""18,8"",,41,6,""7,2%"",""18,9"",,5,3,""25,9%"",""2,3"",,62,7,""5,8%"",""28,3"",,145,9,""3,0%"",""66,2"",,187,5,""1,3%"",""85,4"",,64,8,""6,5%"",""29,0"",,31 ,""4,0"",""6,6%"",""14,2"",,156,4,""1,3%"",""71,1"",,12,2,""8,7%"",""5,4"",,145,5,""1,7%"",""66,3"",,1,1,""52,9%"",""0,5"""
",,HOMBRE,102 ,2,""0,8%"",,19,3,""8,7%"",""18,5"",,19,3,""8,2%"",""18,5"",,2,1,""30,9%"",""2,3"",,28,4,""6,7%"",""27,5"",,68,5,""3,4%"",""67,2"",,86,3,""1,7%"",""84,0"",,30,4,""7,1%"",""29,6"",,16 ,""2,5"",""8,3%"",""15,3"",,70,2,""1,8%"",""68,8"",,5,1,""12,7%"",""4,5"",,66,3,""2,2%"",""64,7"",,1,0,""49,4%"",""0,5"""
",,MUJER,117 ,2,""0,8%"",,22,4,""8,7%"",""19,1"",,23,3,""7,6%"",""19,2"",,3,1,""25,8%"",""2,2"",,34,4,""6,4%"",""28,9"",,76,5,""3,3%"",""65,264"",,101,3,""1,5%"",""86,5"",,33,5,""7,2%"",""28,5"",,16 ,""2,4"",""7,8%"",""13,3"",,86,2,""1,4%"",""73,2"",,7,2,""11,0%"",""6,1"",,79,3,""1,8%"",""67,7"",,1,1,""58,5%"",""0,5"""
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,282 ,3,""0,5%"",,5,2,""17,8%"",""1,8"",,4,2,""22,9%"",""1,3"",,1,1,""48,7%"",""0,3"",,9,2,""14,2%"",""3,2"",,73,12,""8,6%"",""25,7"",,128,13,""5,2%"",""45,5"",,79,11,""7,1%"",""28,1"",,29 ,""5,1"",""9,1%"",""10,1"",,100,10,""5,3%"",""35,4"",,18,3,""9,9%"",""6,3"",,82,10,""6,2%"",""29,1"",,0,0,.,-"
",,HOMBRE,145 ,2,""0,8%"",,2,1,""22,5%"",""1,5"",,2,1,""26,4%"",""1,0"",,0,0,""57,3%"",""0,3"",,4,1,""16,7%"",""2,7"",,34,6,""8,8%"",""23,5"",,63,7,""5,5%"",""43,4"",,44,6,""7,2%"",""30,6"",,13 ,""2,9"",""11,6%"",""8,8"",,50,6,""5,7%"",""34,6"",,9,2,""12,1%"",""6,3"",,41,5,""6,5%"",""28,2"",,0,0,.,-"
",,MUJER,137 ,2,""0,8%"",,3,1,""22,2%"",""2,2"",,2,1,""25,3%"",""1,6"",,1,1,""55,8%"",""0,4"",,5,2,""17,3%"",""3,7"",,39,7,""9,5%"",""28,1"",,66,7,""5,7%"",""47,8"",,35,5,""7,8%"",""25,4"",,16 ,""3,0"",""9,8%"",""11,5"",,50,6,""5,8%"",""36,3"",,9,2,""10,3%"",""6,3"",,41,6,""6,9%"",""30,0"",,0,0,.,-"
"CÓRDOBA,TOTAL,TOTAL,1.726 ,10,""0,3%"",,240,19,""4,1%"",""13,9"",,222,26,""6,0%"",""12,9"",,32,7,""10,8%"",""1,9"",,393,30,""3,9%"",""22,7"",,1.165,28,""1,2%"",""67,5"",,1.516,17,""0,6%"",""87,8"",,588,33,""2,9%"",""34,0"",,379 ,""19,9"",""2,7%"",""21,9"",,1.137,19,""0,9%"",""65,9"",,172,13,""3,9%"",""10,0"",,965,23,""1,2%"",""55,9"",,0,1,""99,2%"",""0,0"""
",,HOMBRE,853 ,7,""0,4%"",,119,12,""5,3%"",""13,9"",,110,15,""7,0%"",""12,9"",,15,5,""15,1%"",""1,8"",,195,17,""4,6%"",""22,8"",,559,17,""1,5%"",""65,5"",,735,13,""0,9%"",""86,1"",,304,19,""3,3%"",""35,6"",,191 ,""13,4"",""3,6%"",""22,4"",,543,12,""1,2%"",""63,7"",,95,9,""4,8%"",""11,2"",,448,15,""1,7%"",""52,5"",,0,0,.,-"
",,MUJER,873 ,7,""0,4%"",,121,12,""4,9%"",""13,9"",,112,14,""6,4%"",""12,8"",,17,4,""12,3%"",""1,9"",,198,16,""4,2%"",""22,7"",,606,16,""1,4%"",""69,4"",,782,10,""0,6%"",""89,5"",,284,18,""3,3%"",""32,5"",,188 ,""12,6"",""3,4%"",""21,5"",,594,12,""1,0%"",""68,0"",,77,8,""5,1%"",""8,8"",,517,13,""1,3%"",""59,2"",,0,1,""99,2%"",""0,0"""
",CABECERA,TOTAL,900 ,7,""0,4%"",,155,16,""5,1%"",""17,2"",,167,24,""7,4%"",""18,5"",,21,6,""14,0%"",""2,4"",,267,26,""5,0%"",""29,7"",,693,21,""1,5%"",""77,0"",,823,11,""0,7%"",""91,4"",,278,23,""4,3%"",""30,9"",,164 ,""13,9"",""4,3%"",""18,2"",,659,13,""1,0%"",""73,2"",,68,9,""6,4%"",""7,5"",,591,16,""1,4%"",""65,7"",,0,0,.,-"
",,HOMBRE,429 ,5,""0,6%"",,76,10,""7,0%"",""17,7"",,83,14,""8,5%"",""19,3"",,10,4,""18,9%"",""2,4"",,132,16,""6,1%"",""30,7"",,323,12,""1,9%"",""75,4"",,387,9,""1,1%"",""90,3"",,142,13,""4,7%"",""33,0"",,85 ,""9,6"",""5,8%"",""19,9"",,302,9,""1,4%"",""70,4"",,38,6,""7,7%"",""8,7"",,264,11,""2,1%"",""61,6"",,0,0,.,-"
",,MUJER,471 ,5,""0,5%"",,79,9,""5,8%"",""16,7"",,84,13,""7,7%"",""17,8"",,11,3,""15,4%"",""2,4"",,136,14,""5,3%"",""28,8"",,370,12,""1,6%"",""78,461"",,436,7,""0,8%"",""92,4"",,136,14,""5,2%"",""28,9"",,79 ,""8,2"",""5,3%"",""16,7"",,357,7,""1,0%"",""75,7"",,30,5,""8,1%"",""6,4"",,327,9,""1,3%"",""69,3"",,0,0,.,-"
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,826 ,7,""0,4%"",,85,12,""7,0%"",""10,3"",,55,10,""8,8%"",""6,7"",,11,4,""17,9%"",""1,3"",,126,13,""5,3%"",""15,2"",,472,21,""2,2%"",""57,1"",,693,14,""1,0%"",""83,9"",,310,25,""4,1%"",""37,5"",,215 ,""15,6"",""3,7%"",""26,0"",,478,15,""1,6%"",""57,9"",,104,10,""5,0%"",""12,6"",,374,17,""2,3%"",""45,3"",,0,1,""99,2%"",""0,0"""
",,HOMBRE,424 ,5,""0,7%"",,42,7,""7,9%"",""10,0"",,28,6,""10,8%"",""6,5"",,5,3,""25,4%"",""1,2"",,63,7,""5,9%"",""14,9"",,236,12,""2,6%"",""55,5"",,347,9,""1,4%"",""81,9"",,162,15,""4,6%"",""38,2"",,106 ,""9,9"",""4,8%"",""25,0"",,241,9,""2,0%"",""56,9"",,58,7,""6,3%"",""13,6"",,184,10,""2,9%"",""43,3"",,0,0,.,-"
",,MUJER,402 ,5,""0,6%"",,43,7,""8,9%"",""10,6"",,28,6,""10,8%"",""6,9"",,6,2,""22,4%"",""1,4"",,62,9,""7,0%"",""15,5"",,236,12,""2,5%"",""58,8"",,346,7,""1,0%"",""86,1"",,148,12,""4,3%"",""36,7"",,109 ,""10,2"",""4,8%"",""27,1"",,237,10,""2,2%"",""59,0"",,47,6,""6,7%"",""11,6"",,190,10,""2,8%"",""47,4"",,0,1,""99,2%"",""0,1"""
"CUNDINAMARCA,TOTAL,TOTAL,3.371 ,23,""0,4%"",,811,69,""4,3%"",""24,1"",,715,76,""5,4%"",""21,2"",,115,25,""11,0%"",""3,4"",,1.285,85,""3,4%"",""38,1"",,2.816,49,""0,9%"",""83,5"",,3.168,32,""0,5%"",""94,0"",,1.444,85,""3,0%"",""42,8"",,369 ,""33,9"",""4,7%"",""10,9"",,2.799,30,""0,5%"",""83,0"",,232,23,""5,2%"",""6,9"",,2.567,41,""0,8%"",""76,1"",,1,1,""82,8%"",""0,0"""
",,HOMBRE,1.663 ,17,""0,5%"",,404,39,""4,9%"",""24,3"",,346,41,""6,1%"",""20,8"",,62,15,""12,3%"",""3,7"",,636,47,""3,8%"",""38,3"",,1.388,29,""1,1%"",""83,5"",,1.558,20,""0,7%"",""93,7"",,708,45,""3,3%"",""42,6"",,192 ,""20,7"",""5,5%"",""11,5"",,1.366,18,""0,7%"",""82,1"",,117,14,""6,0%"",""7,0"",,1.249,25,""1,0%"",""75,1"",,1,1,""100,0%"",""0,0"""
",,MUJER,1.708 ,16,""0,5%"",,407,40,""5,0%"",""23,8"",,369,42,""5,9%"",""21,6"",,52,15,""14,9%"",""3,1"",,649,46,""3,6%"",""38,0"",,1.427,30,""1,1%"",""83,6"",,1.610,22,""0,7%"",""94,3"",,735,48,""3,3%"",""43,1"",,177 ,""20,5"",""5,9%"",""10,4"",,1.433,19,""0,7%"",""83,9"",,115,15,""6,8%"",""6,7"",,1.318,24,""0,9%"",""77,2"",,0,0,""99,8%"",""0,0"""
",CABECERA,TOTAL,2.588 ,22,""0,4%"",,701,68,""4,9%"",""27,1"",,611,76,""6,4%"",""23,6"",,96,23,""12,4%"",""3,7"",,1.092,84,""3,9%"",""42,2"",,2.232,48,""1,1%"",""86,2"",,2.446,30,""0,6%"",""94,5"",,1.066,85,""4,1%"",""41,2"",,268 ,""32,4"",""6,2%"",""10,4"",,2.178,29,""0,7%"",""84,1"",,145,22,""7,9%"",""5,6"",,2.033,40,""1,0%"",""78,6"",,1,1,""100,0%"",""0,0"""
",,HOMBRE,1.251 ,16,""0,7%"",,346,38,""5,5%"",""27,7"",,294,41,""7,1%"",""23,5"",,52,14,""13,8%"",""4,2"",,536,47,""4,4%"",""42,9"",,1.085,27,""1,3%"",""86,7"",,1.180,19,""0,8%"",""94,3"",,512,45,""4,4%"",""40,9"",,138 ,""19,5"",""7,2%"",""11,0"",,1.042,17,""0,8%"",""83,3"",,68,12,""9,4%"",""5,4"",,975,23,""1,2%"",""77,9"",,1,1,""100,0%"",""0,1"""
",,MUJER,1.337 ,15,""0,6%"",,355,39,""5,6%"",""26,6"",,317,42,""6,8%"",""23,7"",,44,15,""17,3%"",""3,3"",,555,46,""4,2%"",""41,5"",,1.147,29,""1,3%"",""85,822"",,1.265,21,""0,8%"",""94,7"",,554,48,""4,4%"",""41,5"",,130 ,""19,5"",""7,6%"",""9,7"",,1.135,19,""0,9%"",""85,0"",,78,15,""9,7%"",""5,8"",,1.058,24,""1,1%"",""79,1"",,0,0,.,-"
",CENTROS POBLADOS Y RURAL DISPERSO,TOTAL,783 ,8,""0,5%"",,110,15,""7,0%"",""14,0"",,104,18,""8,6%"",""13,3"",,18,8,""21,1%"",""2,3"",,194,19,""5,1%"",""24,7"",,584,15,""1,3%"",""74,6"",,722,11,""0,7%"",""92,2"",,378,25,""3,4%"",""48,2"",,101 ,""10,2"",""5,2%"",""12,9"",,621,9,""0,7%"",""79,3"",,87,8,""4,9%"",""11,1"",,534,12,""1,2%"",""68,2"",,0,0,""99,8%"",""0,0"""
",,HOMBRE,412 ,6,""0,7%"",,58,9,""8,2%"",""14,0"",,52,9,""9,1%"",""12,7"",,10,5,""24,1%"",""2,4"",,100,11,""5,7%"",""24,2"",,304,10,""1,8%"",""73,8"",,377,7,""1,0%"",""91,7"",,197,14,""3,7%"",""47,7"",,54 ,""6,9"",""6,6%"",""13,1"",,324,6,""1,0%"",""78,6"",,50,6,""6,1%"",""12,0"",,274,9,""1,6%"",""66,5"",,0,0,.,-"
",,MUJER,372 ,5,""0,7%"",,52,8,""8,0%"",""14,0"",,52,9,""9,2%"",""14,0"",,8,4,""22,0%"",""2,2"",,94,11,""5,8%"",""25,3"",,280,8,""1,5%"",""75,4"",,345,7,""1,0%"",""92,7"",,181,14,""3,8%"",""48,8"",,47 ,""6,4"",""7,0%"",""12,7"",,297,5,""0,8%"",""80,0"",,38,5,""6,9%"",""10,1"",,260,6,""1,2%"",""70,0"",,0,0,""99,8%"",""0,0"""
"GUAINÍA,TOTAL,TOTAL,45 ,0,""0,4%"",,6,1,""7,0%"",""12,5"",,7,1,""6,6%"",""14,6"",,5,1,""8,8%"",""11,5"",,12,1,""5,0%"",""25,8"",,24,1,""2,6%"",""53,6"",,28,1,""2,5%"",""62,6"",,9,1,""8,1%"",""20,4"",,11 ,""1,0"",""4,9%"",""23,4"",,18,1,""2,8%"",""39,2"",,1,0,""12,5%"",""2,8"",,17,1,""3,0%"",""36,5"",,0,0,""80,7%"",""0,0"""
",,HOMBRE,24 ,0,""0,7%"",,3,0,""8,0%"",""13,0"",,4,1,""7,4%"",""16,4"",,3,1,""9,9%"",""13,7"",,7,1,""5,6%"",""28,0"",,13,1,""2,8%"",""56,0"",,15,1,""2,6%"",""64,9"",,5,1,""8,3%"",""22,1"",,6 ,""0,7"",""6,0%"",""23,5"",,10,1,""3,0%"",""41,5"",,1,0,""12,8%"",""3,6"",,9,1,""3,2%"",""38,0"",,0,0,""80,7%"",""0,1"""
